33356,2787,1,RB,1,100,2025-10-31_13-14-11-556675
33359,2788,4,EM,1,100,RS,RB,2025-10-31_13-14-11-556675.csv,PS,MN
33358,2789,1,T1,1,100,23.459
33431,2790,1,SF,1,100,0.0000
33459,2791,3,PI,1,100,182674,182683,182733
33459,2792,3,PR,1,100,156692,156694,156713
33459,2793,3,PG,1,100,15823,15826,15833
33431,2794,2,EA,1,100,1.996235,1.996235
33431,2795,2,EL,1,100,-18933.000000,-18933.000000
33373,2796,1,TH,1,100,22.289
33445,2797,3,AX,1,100,0.821,0.824,0.820
33445,2798,3,AY,1,100,0.010,0.000,0.013
33445,2799,3,AZ,1,100,0.527,0.526,0.519
33445,2800,3,GX,1,100,-0.244,-0.458,0.732
33445,2801,3,GY,1,100,-0.458,0.214,0.305
33445,2802,3,GZ,1,100,0.427,0.702,-0.061
33445,2803,3,MX,1,100, 7, 6, 5
33445,2804,3,MY,1,100,-4,-3,-4
33445,2805,3,MZ,1,100,33,33,33
33560,2806,4,EM,1,100,RS,RB,2025-10-31_13-14-11-556675.csv,PS,MN
33539,2807,2,PI,1,100,182753,182772
33539,2808,2,PR,1,100,156720,156736
33539,2809,2,PG,1,100,15830,15834
33498,2810,1,EA,1,100,1.996235
33498,2811,1,EL,1,100,-18933.000000
33491,2812,1,T1,1,100,23.376
33506,2813,1,TH,1,100,22.289
33552,2814,3,AX,1,100,0.825,0.823,0.824
33552,2815,3,AY,1,100,0.001,0.007,0.015
33552,2816,3,AZ,1,100,0.525,0.525,0.530
33552,2817,3,GX,1,100,-0.305,0.458,0.305
33552,2818,3,GY,1,100,0.000,0.671,0.244
33552,2819,3,GZ,1,100,0.397,0.458,0.092
33552,2820,3,MX,1,100, 6, 5, 6
33552,2821,3,MY,1,100,-4,-4,-4
33552,2822,3,MZ,1,100,33,34,33
33659,2823,3,PI,1,100,182814,182836,182840
33659,2824,3,PR,1,100,156734,156742,156739
33659,2825,3,PG,1,100,15830,15833,15835
33631,2826,2,EA,1,100,1.995665,1.996235
33631,2827,2,EL,1,100,-18932.800781,-18933.000000
33625,2828,1,T1,1,100,23.482
33639,2829,1,TH,1,100,22.291
33632,2830,2,AX,1,100,0.823,0.823
33632,2831,2,AY,1,100,0.003,0.004
33632,2832,2,AZ,1,100,0.528,0.528
33632,2833,2,GX,1,100,-0.427,-0.153
33632,2834,2,GY,1,100,0.244,0.183
33632,2835,2,GZ,1,100,0.488,0.488
33632,2836,2,MX,1,100, 7, 7
33632,2837,2,MY,1,100,-5,-4
33632,2838,2,MZ,1,100,33,34
33763,2839,4,EM,1,100,RS,RB,2025-10-31_13-14-11-556675.csv,PS,MN
33765,2840,1,SF,1,100,0.0000
33753,2841,2,PI,1,100,182852,182876
33753,2842,2,PR,1,100,156760,156771
33753,2843,2,PG,1,100,15840,15839
33765,2844,2,EA,1,100,1.999098,1.999098
33765,2845,2,EL,1,100,-18934.000000,-18934.000000
33758,2846,1,T1,1,100,23.492
33773,2847,1,TH,1,100,22.291
33753,2848,3,AX,1,100,0.823,0.820,0.822
33753,2849,3,AY,1,100,0.003,0.010,0.006
33753,2850,3,AZ,1,100,0.527,0.528,0.530
33753,2851,3,GX,1,100,0.092,-0.366,-0.305
33753,2852,3,GY,1,100,0.000,-0.458,-0.153
33753,2853,3,GZ,1,100,0.122,-0.153,0.092
33753,2854,3,MX,1,100, 6, 6, 6
33753,2855,3,MY,1,100,-4,-2,-3
33753,2856,3,MZ,1,100,33,34,33
33835,2857,1,TL,1,100,2025-10-31_13-14-07-284423
33836,2858,2,AK,1,100,2038,RD
33837,2859,2,RD,1,100,TL,TU
33851,2860,1,TL,1,100,2025-10-31_13-14-12-339444
33852,2861,2,AK,1,100,2859,RD
33833,2862,2,PI,1,100,182882,182890
33833,2863,2,PR,1,100,156773,156758
33833,2864,2,PG,1,100,15832,15841
33831,2865,1,EA,1,100,1.999098
33831,2866,1,EL,1,100,-18934.000000
33833,2867,2,AX,1,100,0.823,0.826
33833,2868,2,AY,1,100,0.006,0.005
33833,2869,2,AZ,1,100,0.528,0.529
33833,2870,2,GX,1,100,0.214,0.061
33833,2871,2,GY,1,100,0.854,-0.305
33833,2872,2,GZ,1,100,0.916,0.244
33833,2873,2,MX,1,100, 6, 7
33833,2874,2,MY,1,100,-4,-4
33833,2875,2,MZ,1,100,34,33
33967,2876,4,EM,1,100,RS,RB,2025-10-31_13-14-11-556675.csv,PS,MN
33953,2877,3,PI,1,100,182893,182902,182655
33953,2878,3,PR,1,100,156757,156773,156682
33953,2879,3,PG,1,100,15840,15829,15829
33965,2880,2,EA,1,100,1.999098,1.999098
33965,2881,2,EL,1,100,-18934.000000,-18934.000000
33891,2882,1,T1,1,100,23.461
33906,2883,1,TH,1,100,22.330
33953,2884,3,AX,1,100,0.820,0.823,0.827
33953,2885,3,AY,1,100,0.011,0.007,0.004
33953,2886,3,AZ,1,100,0.524,0.531,0.529
33953,2887,3,GX,1,100,0.641,0.793,0.000
33953,2888,3,GY,1,100,0.000,0.946,0.702
33953,2889,3,GZ,1,100,-0.427,-0.092,0.519
33953,2890,3,MX,1,100, 6, 5, 6
33953,2891,3,MY,1,100,-5,-4,-3
33953,2892,3,MZ,1,100,33,33,33
34073,2893,3,PI,1,100,182284,182300,182424
34073,2894,3,PR,1,100,156564,156578,156610
34073,2895,3,PG,1,100,15815,15826,15827
34031,2896,1,EA,1,100,1.999098
34031,2897,1,EL,1,100,-18934.000000
34025,2898,1,T1,1,100,23.483
34039,2899,1,TH,1,100,22.337
34073,2900,3,AX,1,100,0.816,0.824,0.819
34073,2901,3,AY,1,100,0.012,0.007,0.005
34073,2902,3,AZ,1,100,0.526,0.532,0.527
34073,2903,3,GX,1,100,0.275,-0.366,-0.244
34073,2904,3,GY,1,100,0.031,0.061,0.854
34073,2905,3,GZ,1,100,0.427,0.793,0.916
34073,2906,3,MX,1,100, 6, 7, 6
34073,2907,3,MY,1,100,-3,-3,-3
34073,2908,3,MZ,1,100,33,33,33
34168,2909,4,EM,1,100,RS,RB,2025-10-31_13-14-11-556675.csv,PS,MN
34165,2910,1,SF,1,100,0.0000
